cod_municipio;cod_unico_endereco;num_quadra;nom_logradouro;num_endereco;nom_logradouro_adjacente;dim_testada;dim_profundidade
4104501;4104501.80195-1;4104501.80195-1; TR IGUACU ;18;;10;20
4104501;4104501.80209-1;4104501.80209-1; RUA TIBIRICA;1024;;10;20
4104501;4104501.80217-0;4104501.80217-0; AV. RIO GRANDE DO SUL;3887;;10;20
4104501;4104501.80225-2;4104501.80225-2; RUA OTAVIO FRANCISCO DE MATTOS;1050;;10;20
4104501;4104501.80233-1;4104501.80233-1; AV. UBIRAJARAS;1034;;10;20
4104501;4104501.80241-1;4104501.80241-1; TR FERNANDO GIACOMO BIGATON;107;;10;20
4104501;4104501.80250-2;4104501.80250-2; RUA MATO GROSSO;338;;10;20
4104501;4104501.80268-1;4104501.80268-1; RUA DR.LEOPOLDO SCHMIDT;1010;;10;20
4104501;4104501.80276-1;4104501.80276-1; RUA DR.LEOPOLDO SCHMIDT;990;;10;20
4104501;4104501.8028-1;4104501.8028-1; RUA RIO DE JANEIRO;1450;;10;20
4104501;4104501.8028-2;4104501.8028-2; RUA RIO DE JANEIRO;1450;;10;20
4104501;4104501.80284-1;4104501.80284-1; RUA PADRE CIRILO;1594;;10;20
4104501;4104501.80292-1;4104501.80292-1; RUA PADRE CIRILO;1592;;10;20
4104501;4104501.80292-2;4104501.80292-2; RUA PADRE CIRILO;1592;;10;20
4104501;4104501.80306-0;4104501.80306-0; RUA MATO GROSSO;15;;10;20
4104501;4104501.80314-1;4104501.80314-1; AV. BOTUCARIS ;1763;;10;20
4104501;4104501.80322-0;4104501.80322-0; RUA PERNAMBUCO;66;;10;20
4104501;4104501.80349-1;4104501.80349-1; RUA OTAVIO FRANCISCO DE MATTOS;1961;;10;20
4104501;4104501.80357-1;4104501.80357-1; RUA OTAVIO FRANCISCO DE MATTOS;1943;;10;20
4104501;4104501.8036-2;4104501.8036-2; RUA RIO DE JANEIRO;1430;;10;20
4104501;4104501.80365-0;4104501.80365-0; RUA OTAVIO FRANCISCO DE MATTOS;1927;;10;20
4104501;4104501.80373-1;4104501.80373-1; RUA OTAVIO FRANCISCO DE MATTOS;1911;;10;20
4104501;4104501.80381-1;4104501.80381-1; RUA PADRE CIRILO;958;;10;20
4104501;4104501.80390-1;4104501.80390-1; RUA AIMORES;1062;;10;20
4104501;4104501.80403-1;4104501.80403-1; RUA TERRITORIO DO ACRE;1071;;10;20
4104501;4104501.80411-1;4104501.80411-1; RUA TERRITORIO DO ACRE;1089;;10;20
4104501;4104501.80420-0;4104501.80420-0; AV. RIO GRANDE DO SUL;3690;;10;20
4104501;4104501.8044-2;4104501.8044-2; RUA TAMOIOS;1378;;10;20
4104501;4104501.8044-3;4104501.8044-3; RUA TAMOIOS;1378;;10;20
4104501;4104501.80446-1;4104501.80446-1; RUA DOS LIRIOS ;280;;10;20
4104501;4104501.80454-2;4104501.80454-2; RUA TERRITORIO DO ACRE;759;;10;20
4104501;4104501.80462-1;4104501.80462-1; RUA PARA;793;;10;20
4104501;4104501.80471-1;4104501.80471-1; RUA TIBIRICA;352;;10;20
4104501;4104501.80489-1;4104501.80489-1; RUA TIBIRICA;340;;10;20
4104501;4104501.80497-0;4104501.80497-0; RUA TIBIRICA;328;;10;20
4104501;4104501.80501-1;4104501.80501-1; RUA TIBIRICA;316;;10;20
4104501;4104501.80501-2;4104501.80501-2; RUA TIBIRICA;316;;10;20
4104501;4104501.80519-1;4104501.80519-1; RUA TIBIRICA;304;;10;20
4104501;4104501.80519-2;4104501.80519-2; RUA TIBIRICA;304;;10;20
4104501;4104501.8052-1;4104501.8052-1; RUA TAMOIOS;1348;;10;20
4104501;4104501.80527-1;4104501.80527-1; RUA TIBIRICA;290;;10;20
4104501;4104501.80527-2;4104501.80527-2; RUA TIBIRICA;290;;10;20
4104501;4104501.80527-3;4104501.80527-3; RUA TIBIRICA;290;;10;20
4104501;4104501.80535-1;4104501.80535-1; RUA TIBIRICA;278;;10;20
4104501;4104501.80543-1;4104501.80543-1; RUA TIBIRICA;266;;10;20
4104501;4104501.80551-1;4104501.80551-1; RUA TIBIRICA;252;;10;20
4104501;4104501.80560-1;4104501.80560-1; RUA TIBIRICA;240;;10;20
4104501;4104501.80578-1;4104501.80578-1; RUA TIBIRICA;228;;10;20
4104501;4104501.80578-2;4104501.80578-2; RUA TIBIRICA;228;;10;20
4104501;4104501.80586-1;4104501.80586-1; RUA TIBIRICA;210;;10;20
4104501;4104501.80594-1;4104501.80594-1; RUA TE.FERNANDO DE NORONHA;1958;;10;20
4104501;4104501.80608-0;4104501.80608-0; RUA TE.FERNANDO DE NORONHA;1946;;10;20
4104501;4104501.8061-0;4104501.8061-0; AV. ESPIRITO SANTO;691;;10;20
4104501;4104501.80616-1;4104501.80616-1; RUA TE.FERNANDO DE NORONHA;1934;;10;20
4104501;4104501.80624-1;4104501.80624-1; RUA TE.FERNANDO DE NORONHA;1920;;10;20
4104501;4104501.80624-2;4104501.80624-2; RUA TE.FERNANDO DE NORONHA;1920;;10;20
4104501;4104501.80632-1;4104501.80632-1; RUA TE.FERNANDO DE NORONHA;1908;;10;20
4104501;4104501.80641-1;4104501.80641-1; RUA TE.FERNANDO DE NORONHA;1896;;10;20
4104501;4104501.80659-1;4104501.80659-1; RUA TE.FERNANDO DE NORONHA;1882;;10;20
4104501;4104501.80667-1;4104501.80667-1; RUA AMAMBAY ;1225;;10;20
4104501;4104501.80675-0;4104501.80675-0; RUA AMAMBAY ;1239;;10;20
4104501;4104501.80683-1;4104501.80683-1; RUA AMAMBAY ;1253;;10;20
4104501;4104501.80683-2;4104501.80683-2; RUA AMAMBAY ;1253;;10;20
4104501;4104501.80683-3;4104501.80683-3; RUA AMAMBAY ;1253;;10;20
4104501;4104501.80691-2;4104501.80691-2; RUA AMAMBAY ;1291;;10;20
4104501;4104501.80705-1;4104501.80705-1; RUA AMAMBAY ;1279;;10;20
4104501;4104501.80713-2;4104501.80713-2; RUA AMAMBAY ;1265;;10;20
4104501;4104501.80721-1;4104501.80721-1; RUA MINAS GERAIS;1196;;10;20
4104501;4104501.80730-0;4104501.80730-0; AV. INDEPENDENCIA;745;;10;20
4104501;4104501.80748-2;4104501.80748-2; RUA GUARANY;228;;10;20
4104501;4104501.80756-1;4104501.80756-1; RUA PADRE CIRILO;2534;;10;20
4104501;4104501.80764-1;4104501.80764-1; RUA PARA;220;;10;20
4104501;4104501.80764-2;4104501.80764-2; RUA PARA;220;;10;20
4104501;4104501.80772-0;4104501.80772-0; AV. INDEPENDENCIA ;1992;;10;20
4104501;4104501.80781-1;4104501.80781-1; RUA MARANHAO;176;;10;20
4104501;4104501.8079-1;4104501.8079-1; RUA RIO DE JANEIRO;1310;;10;20
4104501;4104501.8079-2;4104501.8079-2; RUA RIO DE JANEIRO;1310;;10;20
4104501;4104501.80799-1;4104501.80799-1; RUA MATO GROSSO;279;;10;20
4104501;4104501.80811-0;4104501.80811-0; AV. PARANA;09;;10;20
4104501;4104501.80829-1;4104501.80829-1; AV. BRASIL;427;;10;20
4104501;4104501.80837-1;4104501.80837-1; AV. BRASIL;429;;10;20
4104501;4104501.80845-1;4104501.80845-1; AV. BRASIL;431;;10;20
4104501;4104501.80853-1;4104501.80853-1; RUA TAMOIOS;1433;;10;20
4104501;4104501.80861-1;4104501.80861-1; RUA OIAPOS;312;;10;20
4104501;4104501.8087-1;4104501.8087-1; RUA AIMORES;1523;;10;20
4104501;4104501.8087-2;4104501.8087-2; RUA AIMORES;1523;;10;20
4104501;4104501.80870-1;4104501.80870-1; RUA MARANHAO;581;;10;20
4104501;4104501.80888-1;4104501.80888-1; RUA PARAIBA;903;;10;20
4104501;4104501.80896-1;4104501.80896-1; RUA CARAMURUS;461;;10;20
4104501;4104501.809-1;4104501.809-1; RUA MARANHAO;18;;10;20
4104501;4104501.80900-0;4104501.80900-0; RUA TAMOIOS ;2326;;10;20
4104501;4104501.80918-1;4104501.80918-1; RUA TAMOIOS ;2340;;10;20
4104501;4104501.80918-2;4104501.80918-2; RUA TAMOIOS ;2340;;10;20
4104501;4104501.80918-3;4104501.80918-3; RUA TAMOIOS ;2340;;10;20
4104501;4104501.80926-1;4104501.80926-1; RUA JOAO MARTINI ; 33;;10;20
4104501;4104501.80934-1;4104501.80934-1; RUA JOAO MARTINI ; 49;;10;20
4104501;4104501.80942-1;4104501.80942-1; RUA JOAO MARTINI ;55;;10;20
4104501;4104501.8095-1;4104501.8095-1; AV. BRASIL;541;;10;20
4104501;4104501.80951-1;4104501.80951-1; RUA JOAO MARTINI ;67;;10;20
4104501;4104501.80951-2;4104501.80951-2; RUA JOAO MARTINI ;67;;10;20
4104501;4104501.80969-1;4104501.80969-1; RUA JOAO MARTINI ;91;;10;20
4104501;4104501.80977-1;4104501.80977-1; RUA JOAO MARTINI ;99;;10;20
4104501;4104501.80985-1;4104501.80985-1; RUA JOAO MARTINI ; 113;;10;20
4104501;4104501.80985-2;4104501.80985-2; RUA JOAO MARTINI ; 113;;10;20
4104501;4104501.80993-0;4104501.80993-0; RUA TAMOIOS ;2304;;10;20
4104501;4104501.81001-1;4104501.81001-1; RUA TAMOIOS ;2290;;10;20
4104501;4104501.81001-2;4104501.81001-2; RUA TAMOIOS ;2290;;10;20
4104501;4104501.81019-1;4104501.81019-1; RUA JOAO MARTINI ; 40;;10;20
4104501;4104501.81019-2;4104501.81019-2; RUA JOAO MARTINI ; 40;;10;20
4104501;4104501.81019-3;4104501.81019-3; RUA JOAO MARTINI ; 40;;10;20
4104501;4104501.81043-1;4104501.81043-1; RUA JOAO MARTINI ; 78;;10;20
4104501;4104501.81051-1;4104501.81051-1; RUA JOAO MARTINI ;82;;10;20
4104501;4104501.81060-1;4104501.81060-1; RUA JOAO MARTINI ; 100;;10;20
4104501;4104501.81078-1;4104501.81078-1; RUA JOAO MARTINI ;110;;10;20
4104501;4104501.81078-2;4104501.81078-2; RUA JOAO MARTINI ;110;;10;20
4104501;4104501.81086-1;4104501.81086-1; RUA TAMOIOS ; 1006;;10;20
4104501;4104501.8109-1;4104501.8109-1; AV. ESPIRITO SANTO;765;;10;20
4104501;4104501.81094-1;4104501.81094-1; RUA TAMOIOS ;2289;;10;20
4104501;4104501.81108-1;4104501.81108-1; RUA DIONISIO WONS;770;;10;20
4104501;4104501.81116-1;4104501.81116-1; RUA TE.FERNANDO DE NORONHA; 1845;;10;20
4104501;4104501.81132-1;4104501.81132-1; RUA GUAIRACAS;2187;;10;20
4104501;4104501.81132-2;4104501.81132-2; RUA GUAIRACAS;2187;;10;20
4104501;4104501.81141-1;4104501.81141-1; RUA TAPAJOS;306;;10;20
4104501;4104501.81159-0;4104501.81159-0; RUA AIMORES ;3377;;10;20
4104501;4104501.81167-1;4104501.81167-1; RUA BAHIA;968;;10;20
4104501;4104501.8117-1;4104501.8117-1; AV. ESPIRITO SANTO;747;;10;20
4104501;4104501.81175-1;4104501.81175-1; AV. BRASIL; 819;;10;20
4104501;4104501.81183-1;4104501.81183-1; AV. BRASIL;867;;10;20
4104501;4104501.81191-1;4104501.81191-1; AV. BRASIL;867;;10;20
4104501;4104501.81205-1;4104501.81205-1; RUA TUPA ;1395;;10;20
4104501;4104501.81213-1;4104501.81213-1; RUA TAMOIOS ;2212;;10;20
4104501;4104501.81221-1;4104501.81221-1; AV. UBIRAJARAS; ;;10;20
4104501;4104501.81230-0;4104501.81230-0; RUA MINAS GERAIS;1623;;10;20
4104501;4104501.81248-0;4104501.81248-0; RUA MINAS GERAIS;1609;;10;20
4104501;4104501.8125-1;4104501.8125-1; AV. ESPIRITO SANTO;727;;10;20
4104501;4104501.81256-0;4104501.81256-0; RUA MINAS GERAIS; ;;10;20
4104501;4104501.81264-1;4104501.81264-1; RUA PADRE CIRILO;977;;10;20
4104501;4104501.81272-1;4104501.81272-1; RUA PADRE CIRILO;937;;10;20
4104501;4104501.81281-1;4104501.81281-1; RUA PADRE CIRILO;923;;10;20
4104501;4104501.81299-0;4104501.81299-0; RUA PADRE CIRILO;905;;10;20
4104501;4104501.81302-1;4104501.81302-1; RUA PADRE CIRILO;891;;10;20
4104501;4104501.81302-2;4104501.81302-2; RUA PADRE CIRILO;891;;10;20
4104501;4104501.81311-0;4104501.81311-0; RUA PADRE CIRILO;879;;10;20
4104501;4104501.81329-1;4104501.81329-1; RUA PADRE CIRILO;863;;10;20
4104501;4104501.81337-1;4104501.81337-1; RUA GUARANY;1268;;10;20
4104501;4104501.81345-0;4104501.81345-0; AV. ESPIRITO SANTO;162;;10;20
4104501;4104501.81353-1;4104501.81353-1; RUA PARAIBA ;422;;10;20
4104501;4104501.81361-1;4104501.81361-1; RUA TAPAJOS;624;;10;20
4104501;4104501.81388-1;4104501.81388-1; RUA TE.FERNANDO DE NORONHA;2400;;10;20
4104501;4104501.81400-1;4104501.81400-1; AV. PARANA;263;;10;20
4104501;4104501.81418-1;4104501.81418-1; RUA TERRITORIO DO ACRE;205;;10;20
4104501;4104501.81426-1;4104501.81426-1; RUA TERRITORIO DO ACRE;223;;10;20
4104501;4104501.81434-1;4104501.81434-1; AV. INDEPENDENCIA ; 1955;;10;20
4104501;4104501.81434-2;4104501.81434-2; AV. INDEPENDENCIA ; 1955;;10;20
4104501;4104501.81442-1;4104501.81442-1; RUA MINAS GERAIS;487;;10;20
4104501;4104501.81477-1;4104501.81477-1; AV. GERALDO FULBER;959;;10;20
4104501;4104501.81477-2;4104501.81477-2; AV. GERALDO FULBER;959;;10;20
4104501;4104501.81485-0;4104501.81485-0; RUA TERRITORIO DO ACRE;1061;;10;20
4104501;4104501.81493-1;4104501.81493-1; RUA DIONISIO WONS;1046;;10;20
4104501;4104501.81493-2;4104501.81493-2; RUA DIONISIO WONS;1046;;10;20
4104501;4104501.8150-1;4104501.8150-1; RUA AIMORES;1580;;10;20
4104501;4104501.8150-2;4104501.8150-2; RUA AIMORES;1580;;10;20
4104501;4104501.81507-1;4104501.81507-1; AV. 7 DE SETEMBRO;951;;10;20
4104501;4104501.81507-2;4104501.81507-2; AV. 7 DE SETEMBRO;951;;10;20
4104501;4104501.81515-2;4104501.81515-2; AV. 7 DE SETEMBRO;921;;10;20
4104501;4104501.81523-1;4104501.81523-1; RUA PIAUI;572;;10;20
4104501;4104501.81531-1;4104501.81531-1; RUA PIAUI;441;;10;20
4104501;4104501.81540-1;4104501.81540-1; AV. BOTUCARIS;1419;;10;20
4104501;4104501.81558-1;4104501.81558-1; AV. BOTUCARIS; 1419;;10;20
4104501;4104501.81566-1;4104501.81566-1; RUA MARANHAO;765;;10;20
4104501;4104501.81574-1;4104501.81574-1; RUA OTAVIO FRANCISCO DE MATTOS;1049;;10;20
4104501;4104501.81582-1;4104501.81582-1; RUA MARANHAO;35;;10;20
4104501;4104501.81582-2;4104501.81582-2; RUA MARANHAO;35;;10;20
4104501;4104501.81604-1;4104501.81604-1; AV.  GOV.PEDRO V P DE SOUZA;1514;;10;20
4104501;4104501.81612-1;4104501.81612-1; RUA CEARA;88;;10;20
4104501;4104501.81621-1;4104501.81621-1; RUA OTAVIO FRANCISCO DE MATTOS;1140;;10;20
4104501;4104501.81639-1;4104501.81639-1; RUA BAHIA ;322;;10;20
4104501;4104501.81647-0;4104501.81647-0; RUA RIO GRANDE DO NORTE; ;;10;20
4104501;4104501.81655-1;4104501.81655-1; TR IGUACU ;66;;10;20
4104501;4104501.81663-1;4104501.81663-1; RUA AIMORES ;3381;;10;20
4104501;4104501.81671-1;4104501.81671-1; RUA AIMORES ;3395;;10;20
4104501;4104501.8168-2;4104501.8168-2; AV. ESPIRITO SANTO;565;;10;20
4104501;4104501.81698-1;4104501.81698-1; RUA CARAMURUS;715;;10;20
4104501;4104501.81698-2;4104501.81698-2; RUA CARAMURUS;715;;10;20
4104501;4104501.817-0;4104501.817-0; RUA PADRE CIRILO;2946;;10;20
4104501;4104501.81701-0;4104501.81701-0; RUA TIBIRICA;1067;;10;20
4104501;4104501.81710-1;4104501.81710-1; AV. ESPIRITO SANTO;140;;10;20
4104501;4104501.81728-1;4104501.81728-1; AV. BOTUCARIS;713;;10;20
4104501;4104501.81736-1;4104501.81736-1; RUA TIBIRICA;497;;10;20
4104501;4104501.81744-1;4104501.81744-1; RUA DIONISIO WONS;1074;;10;20
4104501;4104501.81752-0;4104501.81752-0; RUA RIO DE JANEIRO;1745;;10;20
4104501;4104501.8176-1;4104501.8176-1; RUA AIMORES;1526;;10;20
4104501;4104501.81761-0;4104501.81761-0; RUA PARA; 930;;10;20
4104501;4104501.81779-1;4104501.81779-1; AV. BOTUCARIS ;448;;10;20
4104501;4104501.81787-1;4104501.81787-1; AV.  GOV.PEDRO V P DE SOUZA;1299;;10;20
4104501;4104501.81795-1;4104501.81795-1; RUA MARANHAO;710;;10;20
4104501;4104501.81809-1;4104501.81809-1; RUA TERRITORIO DO ACRE;455;;10;20
4104501;4104501.81809-2;4104501.81809-2; RUA TERRITORIO DO ACRE;455;;10;20
4104501;4104501.81817-1;4104501.81817-1; AV. INDEPENDENCIA ;1634;;10;20
4104501;4104501.81817-2;4104501.81817-2; AV. INDEPENDENCIA ;1634;;10;20
4104501;4104501.81825-1;4104501.81825-1; RUA PERNAMBUCO;291;;10;20
4104501;4104501.81825-2;4104501.81825-2; RUA PERNAMBUCO;291;;10;20
4104501;4104501.81833-1;4104501.81833-1; RUA ANTONIO NIEHUES;544;;10;20
4104501;4104501.8184-0;4104501.8184-0; RUA RIO DE JANEIRO;1130;;10;20
4104501;4104501.81841-1;4104501.81841-1; RUA LORENO LAGEMANN;646;;10;20
4104501;4104501.81850-1;4104501.81850-1; AV. BRASIL;145;;10;20
4104501;4104501.81868-0;4104501.81868-0; AV. INDEPENDENCIA ; ;;10;20
4104501;4104501.81892-1;4104501.81892-1; RUA ALAGOAS ;2062;;10;20
4104501;4104501.81906-1;4104501.81906-1; RUA ALAGOAS ; 3351;;10;20
4104501;4104501.81914-1;4104501.81914-1; RUA ANTONIO NIEHUES ;35;;10;20
4104501;4104501.81914-2;4104501.81914-2; RUA ANTONIO NIEHUES ;35;;10;20
4104501;4104501.8192-1;4104501.8192-1; AV. ESPIRITO SANTO;635;;10;20
4104501;4104501.8192-2;4104501.8192-2; AV. ESPIRITO SANTO;635;;10;20
4104501;4104501.81922-0;4104501.81922-0; AV. GERALDO FULBER;693;;10;20
4104501;4104501.81931-1;4104501.81931-1; AV. BRASIL;1237;;10;20
4104501;4104501.81949-0;4104501.81949-0; AV. BRASIL;1249;;10;20
4104501;4104501.81957-0;4104501.81957-0; RUA LUIZ GERALDO HOLLEN;99;;10;20
4104501;4104501.81965-0;4104501.81965-0; RUA LUIZ GERALDO HOLLEN;125;;10;20
4104501;4104501.81973-1;4104501.81973-1; AV. BOTUCARIS;733;;10;20
4104501;4104501.81981-2;4104501.81981-2; RUA OIAPOS; ;;10;20
4104501;4104501.81990-1;4104501.81990-1; RUA OTAVIO KISCHNER;920;;10;20
4104501;4104501.81990-2;4104501.81990-2; RUA OTAVIO KISCHNER;920;;10;20
4104501;4104501.82007-1;4104501.82007-1; RUA OTAVIO KISCHNER;912;;10;20
4104501;4104501.82015-1;4104501.82015-1; RUA TAMOIOS;1785;;10;20
4104501;4104501.82015-2;4104501.82015-2; RUA TAMOIOS;1785;;10;20
4104501;4104501.82023-0;4104501.82023-0; RUA TAMOIOS;1797;;10;20
4104501;4104501.82031-1;4104501.82031-1; AV. 7 DE SETEMBRO;756;;10;20
4104501;4104501.82040-1;4104501.82040-1; AV. BRASIL;19;;10;20
4104501;4104501.82040-2;4104501.82040-2; AV. BRASIL;19;;10;20
4104501;4104501.82058-1;4104501.82058-1; AV. BRASIL;19;;10;20
4104501;4104501.82058-2;4104501.82058-2; AV. BRASIL;19;;10;20
4104501;4104501.8206-1;4104501.8206-1; AV. ESPIRITO SANTO;595;;10;20
4104501;4104501.8206-2;4104501.8206-2; AV. ESPIRITO SANTO;595;;10;20
4104501;4104501.82066-1;4104501.82066-1; AV. BRASIL;19;;10;20
4104501;4104501.82066-2;4104501.82066-2; AV. BRASIL;19;;10;20
4104501;4104501.82074-2;4104501.82074-2; AV. 7 DE SETEMBRO;543;;10;20
4104501;4104501.82091-1;4104501.82091-1; RUA TIBIRICA;1012;;10;20
4104501;4104501.82104-1;4104501.82104-1; RUA PERNAMBUCO;33;;10;20
4104501;4104501.82112-1;4104501.82112-1; AV. GOV. PEDRO V P DE SOUZA;130;;10;20
4104501;4104501.82121-1;4104501.82121-1; RUA MATO GROSSO; ;;10;20
4104501;4104501.82139-1;4104501.82139-1; AV. UBIRAJARAS;1825;;10;20
4104501;4104501.8214-1;4104501.8214-1; AV. ESPIRITO SANTO;613;;10;20
4104501;4104501.82147-1;4104501.82147-1; AV. UBIRAJARAS;1251;;10;20
4104501;4104501.82155-1;4104501.82155-1; RUA TIBIRICA;487;;10;20
4104501;4104501.82163-0;4104501.82163-0; AV. INDEPENDENCIA ; 2496;;10;20
4104501;4104501.82171-0;4104501.82171-0; RUA PADRE CIRILO;953;;10;20
4104501;4104501.82180-0;4104501.82180-0; RUA ACACIA;376;;10;20
4104501;4104501.82198-0;4104501.82198-0; RUA ACACIA;388;;10;20
4104501;4104501.82201-1;4104501.82201-1; RUA GUAIRACAS;2048;;10;20
4104501;4104501.82228-1;4104501.82228-1; RUA DR.LEOPOLDO SCHMIDT;566;;10;20
4104501;4104501.82236-1;4104501.82236-1; RUA MATO GROSSO;700;;10;20
4104501;4104501.82244-1;4104501.82244-1; RUA MATO GROSSO;688;;10;20
4104501;4104501.82252-1;4104501.82252-1; RUA MATO GROSSO;674;;10;20
4104501;4104501.82261-0;4104501.82261-0; AV. GERALDO FULBER;180;;10;20
4104501;4104501.82279-1;4104501.82279-1; RUA TUPINAMBAS;1185;;10;20
4104501;4104501.82287-1;4104501.82287-1; RUA TUPINAMBAS;1185;;10;20
4104501;4104501.82295-1;4104501.82295-1; RUA TERRITORIO DO ACRE;2410;;10;20
4104501;4104501.82309-0;4104501.82309-0; RUA OTAVIO FRANCISCO DE MATTOS; ;;10;20
4104501;4104501.8231-1;4104501.8231-1; RUA RIO DE JANEIRO;1212;;10;20
4104501;4104501.82317-1;4104501.82317-1; AV. GERALDO FULBER;857;;10;20
4104501;4104501.82325-1;4104501.82325-1; RUA LORENO LAGEMANN;101;;10;20
4104501;4104501.82333-1;4104501.82333-1; RUA TUPINAMBAS;1604;;10;20
4104501;4104501.82341-1;4104501.82341-1; RUA ANTONIO NIEHUES;1091;;10;20
4104501;4104501.82341-2;4104501.82341-2; RUA ANTONIO NIEHUES;1091;;10;20
4104501;4104501.82350-1;4104501.82350-1; RUA ANTONIO NIEHUES;1091;;10;20
4104501;4104501.82350-2;4104501.82350-2; RUA ANTONIO NIEHUES;1091;;10;20
4104501;4104501.82368-1;4104501.82368-1; RUA ANTONIO NIEHUES;1091;;10;20
4104501;4104501.82368-2;4104501.82368-2; RUA ANTONIO NIEHUES;1091;;10;20
4104501;4104501.82376-1;4104501.82376-1; AV. BOTUCARIS; ;;10;20
4104501;4104501.82384-1;4104501.82384-1; RUA OTAVIO FRANCISCO DE MATTOS;645;;10;20
4104501;4104501.82392-1;4104501.82392-1; AV. GERALDO FULBER;685;;10;20
4104501;4104501.82406-1;4104501.82406-1; RUA TUPINAMBAS;2112;;10;20
4104501;4104501.82406-2;4104501.82406-2; RUA TUPINAMBAS;2112;;10;20
4104501;4104501.82414-1;4104501.82414-1; RUA RIO GRANDE DO NORTE;1400;;10;20
4104501;4104501.82422-1;4104501.82422-1; RUA CEARA;33;;10;20
4104501;4104501.82422-2;4104501.82422-2; RUA CEARA;33;;10;20
4104501;4104501.82431-1;4104501.82431-1; RUA CEARA;99;;10;20
4104501;4104501.82449-1;4104501.82449-1; RUA CEARA;21;;10;20
4104501;4104501.82457-1;4104501.82457-1; RUA CEARA;29;;10;20
4104501;4104501.82473-2;4104501.82473-2; AV. UBIRAJARAS;1366;;10;20
4104501;4104501.82481-1;4104501.82481-1; AV. BRASIL ;1781;;10;20
4104501;4104501.8249-2;4104501.8249-2; RUA RIO DE JANEIRO;1184;;10;20
4104501;4104501.8249-3;4104501.8249-3; RUA RIO DE JANEIRO;1184;;10;20
4104501;4104501.82490-0;4104501.82490-0; RUA SANTA CATARINA;3904;;10;20
4104501;4104501.825-0;4104501.825-0; RUA PARA;65;;10;20
4104501;4104501.82520-1;4104501.82520-1; RUA MINAS GERAIS;4936;;10;20
4104501;4104501.82538-1;4104501.82538-1; RUA TIBIRICA;1048;;10;20
4104501;4104501.82538-2;4104501.82538-2; RUA TIBIRICA;1048;;10;20
4104501;4104501.82546-0;4104501.82546-0; TR PROF.VALDELIRIO MICHEL; 557;;10;20
4104501;4104501.82554-0;4104501.82554-0; TR PROF.VALDELIRIO MICHEL; 543;;10;20
4104501;4104501.82562-0;4104501.82562-0; TR PROF.VALDELIRIO MICHEL; 529;;10;20
4104501;4104501.8257-1;4104501.8257-1; RUA RIO DE JANEIRO;1162;;10;20
4104501;4104501.82571-1;4104501.82571-1; TR PROF.VALDELIRIO MICHEL; 507;;10;20
4104501;4104501.82589-1;4104501.82589-1; RUA TIBIRICA;1036;;10;20
4104501;4104501.82597-1;4104501.82597-1; RUA MATO GROSSO;1808;;10;20
4104501;4104501.82601-1;4104501.82601-1; RUA CARAMURUS;541;;10;20
4104501;4104501.82619-1;4104501.82619-1; AV. GERALDO FULBER;641;;10;20
4104501;4104501.82627-1;4104501.82627-1; RUA PADRE CIRILO;2457;;10;20
4104501;4104501.82635-0;4104501.82635-0; TR RICIERI CAPELETTI ; ;;10;20
4104501;4104501.82643-1;4104501.82643-1; TR RICIERI CAPELETTI ;424;;10;20
4104501;4104501.8265-1;4104501.8265-1; RUA RIO DE JANEIRO;1138;;10;20
4104501;4104501.8265-2;4104501.8265-2; RUA RIO DE JANEIRO;1138;;10;20
4104501;4104501.82651-1;4104501.82651-1; TR RICIERI CAPELETTI ;314;;10;20
4104501;4104501.82660-1;4104501.82660-1; TR RICIERI CAPELETTI ;328;;10;20
4104501;4104501.82678-0;4104501.82678-0; TR RICIERI CAPELETTI ;340;;10;20
4104501;4104501.82694-1;4104501.82694-1; TR RICIERI CAPELETTI ;350;;10;20
4104501;4104501.82708-1;4104501.82708-1; TR RICIERI CAPELETTI ; 362;;10;20
4104501;4104501.82716-1;4104501.82716-1; TR RICIERI CAPELETTI ;378;;10;20
4104501;4104501.82724-1;4104501.82724-1; TR RICIERI CAPELETTI ;382;;10;20
4104501;4104501.8273-1;4104501.8273-1; AV. ESPIRITO SANTO;509;;10;20
4104501;4104501.82732-1;4104501.82732-1; TR RICIERI CAPELETTI ;400;;10;20
4104501;4104501.82741-1;4104501.82741-1; TR RICIERI CAPELETTI ;410;;10;20
4104501;4104501.82759-1;4104501.82759-1; RUA TARUMA ;1026;;10;20
4104501;4104501.82759-2;4104501.82759-2; RUA TARUMA ;1026;;10;20
4104501;4104501.82767-1;4104501.82767-1; RUA TARUMA ;1038;;10;20
4104501;4104501.82775-1;4104501.82775-1; RUA TARUMA ;1050;;10;20
4104501;4104501.82783-1;4104501.82783-1; RUA TARUMA ;1066;;10;20
4104501;4104501.82791-1;4104501.82791-1; RUA TE.FERNANDO DE NORONHA;1737;;10;20
4104501;4104501.82805-1;4104501.82805-1; RUA TE.FERNANDO DE NORONHA;1747;;10;20
4104501;4104501.8281-1;4104501.8281-1; AV. ESPIRITO SANTO;413;;10;20
4104501;4104501.82813-0;4104501.82813-0; RUA TE.FERNANDO DE NORONHA;1761;;10;20
4104501;4104501.82821-1;4104501.82821-1; RUA TE.FERNANDO DE NORONHA;1815;;10;20
4104501;4104501.82830-0;4104501.82830-0; RUA TARUMA ;1097;;10;20
4104501;4104501.82848-0;4104501.82848-0; RUA TARUMA ;1005;;10;20
