COD_UNICO_ENDERECO;COD_UF;COD_MUNICIPIO;COD_DISTRITO;COD_SUBDISTRITO;COD_SETOR;NUM_QUADRA;NUM_FACE;CEP;DSC_LOCALIDADE;NOM_TIPO_SEGLOGR;NOM_TITULO_SEGLOGR;NOM_SEGLOGR;NUM_ENDERECO;DSC_MODIFICADOR;NOM_COMP_ELEM1;VAL_COMP_ELEM1;NOM_COMP_ELEM2;VAL_COMP_ELEM2;NOM_COMP_ELEM3;VAL_COMP_ELEM3;NOM_COMP_ELEM4;VAL_COMP_ELEM4;NOM_COMP_ELEM5;VAL_COMP_ELEM5;LATITUDE;LONGITUDE;NV_GEO_COORD;COD_ESPECIE;DSC_ESTABELECIMENTO;COD_INDICADOR_ESTAB_ENDERECO;COD_INDICADOR_CONST_ENDERECO;COD_INDICADOR_FINALIDADE_CONST;COD_TIPO_ESPECI
72782780;43;4309803;430980305;43098030500;430980305000003P;19;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;447;;;;;;;;;;;;-28.057865;-51.856853;1;1;;;;;101
72782555;43;4309803;430980305;43098030500;430980305000003P;5;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;774;;;;;;;;;;;;-28.060766;-51.858055;1;1;;;;;101
72782558;43;4309803;430980305;43098030500;430980305000003P;5;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;740;;;;;;;;;;;;-28.060563;-51.857972;1;1;;;;;101
220186709;43;4309803;430980305;43098030500;430980305000003P;5;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;0;SN;;;;;;;;;;;-28.060529;-51.857942;1;1;;;;;101
220186700;43;4309803;430980305;43098030500;430980305000003P;5;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;740;;;;;;;;;;;;-28.060667;-51.857961;1;1;;;;;101
72782782;43;4309803;430980305;43098030500;430980305000003P;19;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;431;;;;;;;;;;;;-28.057723;-51.856880;1;1;;;;;101
72782781;43;4309803;430980305;43098030500;430980305000003P;19;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;431;;;;;;;;;;;;-28.057744;-51.856907;1;1;;;;;101
72782557;43;4309803;430980305;43098030500;430980305000003P;5;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;757;;;;;;;;;;;;-28.060650;-51.858008;1;1;;;;;101
72782554;43;4309803;430980305;43098030500;430980305000003P;5;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;786;;;;;;;;;;;;-28.060973;-51.858172;1;1;;;;;101
72782779;43;4309803;430980305;43098030500;430980305000003P;19;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;427;;;;;;;;;;;;-28.057761;-51.856868;1;6;SALA COMERCIAL;1;;;
72782559;43;4309803;430980305;43098030500;430980305000003P;5;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;714;;;;;;;;;;;;-28.060356;-51.857912;1;1;;;;;101
72782496;43;4309803;430980305;43098030500;430980305000003P;1;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;0;SN;;;;;;;;;;;-28.056812;-51.855562;1;1;;;;;101
72782495;43;4309803;430980305;43098030500;430980305000003P;1;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;0;SN;PORAO;;;;;;;;;;-28.056644;-51.855736;1;6;SECRETARIA DO SANTUARIO;1;;;
72782504;43;4309803;430980305;43098030500;430980305000003P;2;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;0;SN;TERREO;;;;;;;;;;-28.057897;-51.856876;1;6;FARMACIA;1;;;
72782507;43;4309803;430980305;43098030500;430980305000003P;2;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;412;;TERREO;;SALA;1;;;;;;;-28.057721;-51.856588;1;6;CORREIO;1;;;
72782509;43;4309803;430980305;43098030500;430980305000003P;2;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;412;;ANDAR;2;;;;;;;;;-28.057644;-51.856687;1;1;;;;;101
72782512;43;4309803;430980305;43098030500;430980305000003P;2;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;442;;ANDAR;2;APARTAMENTO;1;;;;;;;-28.058034;-51.856784;2;1;;;;;103
72782505;43;4309803;430980305;43098030500;430980305000003P;2;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;432;;;;;;;;;;;;-28.057746;-51.856622;1;1;;;;;101
72782506;43;4309803;430980305;43098030500;430980305000003P;2;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;442;;TERREO;;;;;;;;;;-28.057674;-51.856603;1;6;PADARIA;1;;;
72782510;43;4309803;430980305;43098030500;430980305000003P;2;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;0;SN;ANDAR;2;;;;;;;;;-28.057920;-51.856863;1;1;;;;;101
72782511;43;4309803;430980305;43098030500;430980305000003P;2;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;442;;ANDAR;3;APARTAMENTO;2;;;;;;;-28.058034;-51.856784;2;1;;;;;101
108847255;43;4309803;430980305;43098030500;430980305000002P;7;3;99940000;CENTRO;RUA;DUQUE;DE CAXIAS;95;;;;;;;;;;;;-28.061497;-51.857028;1;1;;;;;101
72782322;43;4309803;430980305;43098030500;430980305000002P;7;3;99940000;CENTRO;RUA;DUQUE;DE CAXIAS;21;;;;;;;;;;;;-28.061840;-51.856179;1;1;;;;;101
72782324;43;4309803;430980305;43098030500;430980305000002P;7;3;99940000;CENTRO;RUA;DUQUE;DE CAXIAS;65;;;;;;;;;;;;-28.061677;-51.856610;1;1;;;;;101
72782323;43;4309803;430980305;43098030500;430980305000002P;7;3;99940000;CENTRO;RUA;DUQUE;DE CAXIAS;41;;;;;;;;;;;;-28.061739;-51.856464;1;6;MACANICA BUZIN;1;;;
72782821;43;4309803;430980305;43098030500;430980305000003P;21;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;0;SN;;;;;;;;;;;-28.059490;-51.857684;1;6;TORRE TELEFONIA OI;1;;;
220187441;43;4309803;430980305;43098030500;430980305000003P;21;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;0;SN;;;;;;;;;;;-28.059927;-51.857938;1;6;CERI BAR E PIZZARIA;1;;;
220187439;43;4309803;430980305;43098030500;430980305000003P;21;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;0;SN;;;;;;;;;;;-28.059720;-51.857827;1;6;CLUBE CERI;1;;;
220187113;43;4309803;430980305;43098030500;430980305000003P;10;1;99940000;CENTRO;TRAVESSA;;A;35;;;;;;;;;;;;-28.058773;-51.859209;1;1;;;;;101
72782653;43;4309803;430980305;43098030500;430980305000003P;10;1;99940000;CENTRO;TRAVESSA;;A;85;;;;;;;;;;;;-28.059185;-51.859423;1;1;;;;;101
72782652;43;4309803;430980305;43098030500;430980305000003P;10;1;99940000;CENTRO;TRAVESSA;;A;0;SN;;;;;;;;;;;-28.059037;-51.859346;1;1;;;;;101
72782596;43;4309803;430980305;43098030500;430980305000003P;7;7;99940000;CENTRO;RUA;;QUINZE DE MAIO;865;;;;;;;;;;;;-28.061376;-51.858566;1;1;;;;;101
72782597;43;4309803;430980305;43098030500;430980305000003P;7;7;99940000;CENTRO;RUA;;QUINZE DE MAIO;845;;;;;;;;;;;;-28.061241;-51.858536;1;1;;;;;101
72782593;43;4309803;430980305;43098030500;430980305000003P;7;7;99940000;CENTRO;RUA;;QUINZE DE MAIO;901;;;;;;;;;;;;-28.061685;-51.858713;1;6;FABIO DOGENSKI CABELO E MAKEUP;1;;;
72782593;43;4309803;430980305;43098030500;430980305000003P;7;7;99940000;CENTRO;RUA;;QUINZE DE MAIO;901;;;;;;;;;;;;-28.061685;-51.858713;1;1;;;;;101
72782594;43;4309803;430980305;43098030500;430980305000003P;7;7;99940000;CENTRO;RUA;;QUINZE DE MAIO;889;;;;;;;;;;;;-28.061014;-51.860202;1;1;;;;;101
72782595;43;4309803;430980305;43098030500;430980305000003P;7;7;99940000;CENTRO;RUA;;QUINZE DE MAIO;877;;;;;;;;;;;;-28.061485;-51.858630;1;1;;;;;101
72782515;43;4309803;430980305;43098030500;430980305000003P;3;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;432;;;;;;;;;;;;-28.058444;-51.856895;1;4;ESCOLA ESTADUAL;1;;;
72782843;43;4309803;430980305;43098030500;430980305000003P;22;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;767;;;;;;;;;;;;-28.060600;-51.858202;1;1;;;;;101
72782845;43;4309803;430980305;43098030500;430980305000003P;22;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;0;SN;;;;;;;;;;;-28.060804;-51.858294;1;1;;;;;101
72782842;43;4309803;430980305;43098030500;430980305000003P;22;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;753;;;;;;;;;;;;-28.060504;-51.858163;1;1;;;;;101
72782840;43;4309803;430980305;43098030500;430980305000003P;22;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;711;;;;;;;;;;;;-28.060201;-51.857971;1;1;;;;;101
72782840;43;4309803;430980305;43098030500;430980305000003P;22;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;711;;;;;;;;;;;;-28.060201;-51.857971;1;6;SALA COMERCIAL BRECHO DA PRY;1;;;
72782844;43;4309803;430980305;43098030500;430980305000003P;22;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;779;;;;;;;;;;;;-28.060690;-51.858241;1;1;;;;;101
72782841;43;4309803;430980305;43098030500;430980305000003P;22;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;737;;;;;;;;;;;;-28.060377;-51.858083;1;1;;;;;101
72782846;43;4309803;430980305;43098030500;430980305000003P;22;1;99940000;CENTRO;RUA;;QUINZE DE MAIO;805;;;;;;;;;;;;-28.060903;-51.858322;1;1;;;;;101
220186842;43;4309803;430980305;43098030500;430980305000003P;7;3;99940000;CENTRO;RUA;;QUINZE DE MAIO;0;SN;;;;;;;;;;;-28.062355;-51.858908;1;1;;;;;101
208814421;43;4309803;430980305;43098030500;430980305000008P;21;1;99940000;CENTRO;RUA;;SETE DE SETEMBRO;0;SN;;;;;;;;;;;-28.052652;-51.859320;1;6;MATELURGICA PAULINHO SCARSI;1;;;
72782732;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;459;;;;;;;;;;;;-28.057125;-51.856574;1;6;CAPELA MORTUARIA;1;;;
72782735;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;465;;SUBSOLO;;;;;;;;;;-28.057140;-51.856632;1;1;;;;;101
72782736;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;497;;SALA;1;;;;;;;;;-28.056926;-51.856807;1;6;FRIZON CORRETORA SEGUROS;1;;;
72782741;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;547;;ANDAR;1;SALA;1;;;;;;;-28.056743;-51.857378;1;6;EMATER ESCRITORIO MUNICIPAL;1;;;
72782742;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;547;;SUBSOLO;;;;;;;;;;-28.056535;-51.857447;1;1;;;;;101
72782738;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;547;;ANDAR;1;SALA;2;;;;;;;-28.056743;-51.857378;1;6;CAMARA DE VEREADORES;1;;;
220187295;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;497;;SALA;2;;;;;;;;;-28.056926;-51.856807;1;6;SALA COMERCIAL;1;;;
72782734;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;465;;ANDAR;2;APARTAMENTO;1;;;;;;;-28.057140;-51.856632;1;1;;;;;101
220187297;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;497;;SALA;3;;;;;;;;;-28.056926;-51.856807;1;6;MODENA CALCADOS;1;;;
220187301;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;547;;ANDAR;2;SALA;1;;;;;;;-28.056861;-51.857295;1;6;CAMARA VEREADORES;1;;;
220187299;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;0;SN;;;;;;;;;;;-28.056739;-51.857084;1;7;;;3;3;
72781924;43;4309803;430980305;43098030500;430980305000008P;21;1;99940000;CENTRO;RUA;;SETE DE SETEMBRO;788;;;;;;;;;;;;-28.052662;-51.859084;1;1;;;;;101
72782733;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;465;;ANDAR;2;APARTAMENTO;2;;;;;;;-28.057140;-51.856632;1;1;;;;;103
72782731;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;471;;;;;;;;;;;;-28.057114;-51.856651;1;6;FUNERARIA;1;;;
72782740;43;4309803;430980305;43098030500;430980305000003P;17;2;99940000;CENTRO;RUA;;DO INTERVENTOR;547;;ANDAR;2;SALA;2;;;;;;;-28.056861;-51.857295;1;6;CAMARA DE VEREADORES;1;;;
213451766;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.202695;-51.763265;1;1;;;;;101
213451772;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.208460;-51.765007;1;1;;;;;101
113127503;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.197907;-51.775357;1;3;;1;;;
213451768;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.204740;-51.757887;1;1;;;;;101
213451770;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.214325;-51.740789;1;1;;;;;101
213451769;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.210757;-51.750292;1;1;;;;;101
213451771;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.214293;-51.738095;1;1;;;;;101
213451763;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.201058;-51.764876;1;1;;;;;101
213451764;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.205211;-51.770683;1;1;;;;;101
213451765;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.205204;-51.770688;1;6;DELICIAS CAMPONNESAS;1;;;
113127510;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.202710;-51.763260;1;3;;1;;;
213451767;43;4309803;430980315;43098031500;430980315000004P;0;57;99940000;BOM JESUS A SAO FRANSISCO;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.205306;-51.757731;1;1;;;;;101
72782513;43;4309803;430980305;43098030500;430980305000003P;2;4;99940000;CENTRO;RUA;;DO INTERVENTOR;545;;;;;;;;;;;;-28.057468;-51.855626;1;5;FUNDACAO HOSPITALAR DE IBIACA;1;;;
72782794;43;4309803;430980305;43098030500;430980305000003P;19;4;99940000;CENTRO;RUA;;DO INTERVENTOR;556;;;;;;;;;;;;-28.056777;-51.857396;1;1;;;;;101
72782795;43;4309803;430980305;43098030500;430980305000003P;19;4;99940000;CENTRO;RUA;;DO INTERVENTOR;0;SN;;;;;;;;;;;-28.056908;-51.857040;1;6;PREFEITURA;1;;;
220187383;43;4309803;430980305;43098030500;430980305000003P;19;4;99940000;CENTRO;RUA;;DO INTERVENTOR;0;SN;;;;;;;;;;;-28.056906;-51.856804;1;6;CRAS ASSISTENCIA SOCIAL;1;;;
220187385;43;4309803;430980305;43098030500;430980305000003P;19;4;99940000;CENTRO;RUA;;DO INTERVENTOR;532;;;;;;;;;;;;-28.056844;-51.857287;1;6;TRENTIN INFORMATICA;1;;;
113128454;43;4309803;430980305;43098030500;430980305000007P;0;65;99940000;BUTIA BAIXO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.022386;-51.847299;1;1;;;;;101
113128454;43;4309803;430980305;43098030500;430980305000007P;0;65;99940000;BUTIA BAIXO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.022386;-51.847299;1;3;;1;;;
113128606;43;4309803;430980305;43098030500;430980305000007P;0;59;99940000;SANTA BARBARA;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.007997;-51.884573;1;1;;;;;101
113128606;43;4309803;430980305;43098030500;430980305000007P;0;59;99940000;SANTA BARBARA;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.007997;-51.884573;1;3;;1;;;
113127695;43;4309803;430980305;43098030500;430980305000004P;0;96;99940000;TRES PINHEIROS;RUA;;RS 126;0;SN;;;;;;;;;;;-28.099321;-51.736911;1;3;AGROPECUARIO MAZUTTI;1;;;
209393948;43;4309803;430980315;43098031500;430980315000003P;0;33;99940000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.105483;-51.631504;1;3;CHACARA SANTA LUCIA;1;;;
209393948;43;4309803;430980315;43098031500;430980315000003P;0;33;99940000;DIVINO FAXINAL;ESTRADA;;DIVINO A FAXINAL;0;SN;;;;;;;;;;;-28.105483;-51.631504;1;1;;;;;101
72782772;43;4309803;430980305;43098030500;430980305000003P;18;4;99940000;CENTRO;RUA;;DO INTERVENTOR;646;;;;;;;;;;;;-28.056602;-51.858077;1;1;;;;;101
72782771;43;4309803;430980305;43098030500;430980305000003P;18;4;99940000;CENTRO;RUA;;DO INTERVENTOR;640;;;;;;;;;;;;-28.056599;-51.857937;1;1;;;;;101
72782769;43;4309803;430980305;43098030500;430980305000003P;18;4;99940000;CENTRO;RUA;;DO INTERVENTOR;614;;SALA;1;;;;;;;;;-28.056691;-51.857680;1;6;ATUALLY MODA INFANTIL;1;;;
72782770;43;4309803;430980305;43098030500;430980305000003P;18;4;99940000;CENTRO;RUA;;DO INTERVENTOR;614;;SALA;2;;;;;;;;;-28.056639;-51.857845;1;6;RAFAELA LOJA CASA E DECORACAO;1;;;
72782773;43;4309803;430980305;43098030500;430980305000003P;18;4;99940000;CENTRO;RUA;;DO INTERVENTOR;656;;;;;;;;;;;;-28.056547;-51.858155;1;1;;;;;101
72782774;43;4309803;430980305;43098030500;430980305000003P;18;4;99940000;CENTRO;RUA;;DO INTERVENTOR;672;;;;;;;;;;;;-28.056483;-51.858374;1;1;;;;;101
113128416;43;4309803;430980305;43098030500;430980305000007P;0;57;99940000;RIO DO MEIO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.035078;-51.844686;1;3;;1;;;
209729779;43;4309803;430980305;43098030500;430980305000007P;0;57;99940000;RIO DO MEIO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.043735;-51.850113;1;1;;;;;101
113128477;43;4309803;430980305;43098030500;430980305000007P;0;57;99940000;RIO DO MEIO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.037168;-51.847567;1;3;;1;;;
113128477;43;4309803;430980305;43098030500;430980305000007P;0;57;99940000;RIO DO MEIO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.037168;-51.847567;1;1;;;;;101
113128575;43;4309803;430980305;43098030500;430980305000007P;0;57;99940000;RIO DO MEIO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.038932;-51.851842;1;1;;;;;101
113128575;43;4309803;430980305;43098030500;430980305000007P;0;57;99940000;RIO DO MEIO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.038932;-51.851842;1;3;;1;;;
113128584;43;4309803;430980305;43098030500;430980305000007P;0;57;99940000;RIO DO MEIO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.025955;-51.838501;1;3;;1;;;
113128431;43;4309803;430980305;43098030500;430980305000007P;0;57;99940000;RIO DO MEIO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.038277;-51.857897;1;3;;1;;;
72783365;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.129655;-51.866779;1;1;;;;;101
72783365;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.129655;-51.866779;1;3;AGRICULTURA;1;;;
72783374;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.101213;-51.863080;1;1;;;;;101
72783374;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.101213;-51.863080;1;3;AGRICULTURA;1;;;
208814897;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.119295;-51.836023;1;6;BARRACAO;1;;;
208814898;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.132646;-51.861777;1;6;CEMITERIO;3;;;
208814900;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.139230;-51.848587;1;1;;;;;102
113127494;43;4309803;430980315;43098031500;430980315000004P;0;60;99940000;VILA VITORIA;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.184677;-51.774189;1;1;;;;;101
113127494;43;4309803;430980315;43098031500;430980315000004P;0;60;99940000;VILA VITORIA;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.184677;-51.774189;1;3;;1;;;
113128246;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.030997;-51.874185;1;3;;1;;;
213451791;43;4309803;430980315;43098031500;430980315000004P;0;60;99940000;VILA VITORIA;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.191841;-51.768586;1;1;;;;;101
113128218;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.027597;-51.864861;1;3;;1;;;
208814908;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;CASA;SOBRADO;;;;;;;;;-28.130663;-51.865214;1;1;;;;;101
72783349;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.116121;-51.818023;1;1;;;;;101
72783349;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.116121;-51.818023;1;3;AGRICULTURA;1;;;
213451797;43;4309803;430980315;43098031500;430980315000004P;0;60;99940000;VILA VITORIA;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.201253;-51.764987;1;1;;;;;101
113128593;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.038058;-51.879485;1;3;;1;;;
213451792;43;4309803;430980315;43098031500;430980315000004P;0;60;99940000;VILA VITORIA;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.183274;-51.769074;1;1;;;;;101
113128470;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.019430;-51.868821;1;1;;;;;101
113128470;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.019430;-51.868821;1;3;;1;;;
213451796;43;4309803;430980315;43098031500;430980315000004P;0;60;99940000;VILA VITORIA;ESTRADA;;PARA SAO FRANCISCO;0;SN;;;;;;;;;;;-28.196941;-51.769860;1;1;;;;;101
208814902;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.136405;-51.831577;1;3;GALPAO;1;;;
208814901;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.147270;-51.841171;1;1;;;;;101
208814899;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.139471;-51.848691;1;1;;;;;102
113128617;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.042349;-51.866632;1;3;;1;;;
113128484;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.029204;-51.873033;1;3;;1;;;
113128225;43;4309803;430980305;43098030500;430980305000007P;0;55;99940000;ARACA ALTO;ESTRADA;;IBIACA A ARACA ALTO;0;SN;;;;;;;;;;;-28.031010;-51.874204;1;3;;1;;;
72783370;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.132339;-51.875335;1;3;AGRICULTURA;1;;;
72783370;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.132339;-51.875335;1;1;;;;;101
72783363;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.121156;-51.874651;1;1;;;;;101
72783363;43;4309803;430980310;43098031000;430980310000002P;0;1;99943000;RIO TELHA;ESTRADA;;IBIACA A RIO TELHA;0;SN;;;;;;;;;;;-28.121156;-51.874651;1;3;AGRICULTURA;1;;;
